zone,state,lga,sector,ea,hhid,interviewer_id,wt_round6,wt_r6panel,s2q0a,s2q0b,s3aq1,s3aq2,s3aq3,s3aq4,s3aq5,s3aq6__1,s3aq6__2,s3aq6__3,s3aq7,s3aq8__1,s3aq8__2,s3aq8__3,emp_case,s6q1,s6q1a,s6q1b,s6q1c,s6q1c_os,s6q3,s6q3_os,s6q3a,s6q3b,s6q3b_os,s6q4a,s6q4b,s6q4b_os,s6q5,s6q6,s6q6a,s6q8b1,s6q8c1,nfe_case,s6q11,s6q11a,s6q11b,s6q11b_os,s6q11b1,s6q11c,s6q12,s6q13,s6q14,s6q14_os,filter,s5cq4__1,s5cq4__2,s5cq4__3,s5cq4__4,s5cq4__5,s5cq4__6,s5cq4__7,s5cq4__8,s5cq4__9,s5cq4__10,s5cq4__11,s5cq4__99,s5cq4__98,s9aq1,s9aq2,s9aq3__1,s9aq3__2,s9aq3__3,s9aq3__4,s9aq3__5,s9aq3__6,s9aq3__96,s9aq3_os,s12q3__0,s12q3__1,s12q3__2,s12q3__3,s12q3__4,s12q3__5,s12q3__6,s12q3__7,s12q4__0,s12q4__1,s12q4__2,s12q4__3,s12q5,s12q9,s12q10,s12q10_os,s12q10a,s12q11,s12q14
6. South West,30. Oyo,3013. IBARAPA NORTH,1. Urban,282,309039,22,33622.13045413697,36637.2644729053,1. YES,2. NO,1. YES,2. NO,1. YES,2. NO,1. YES,1,1,0,1. NO FACILITIES/BUSH OR FIELD,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,,1. In your own non-farm business,,17.5,17.5,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,3. Less than in August,2. USUAL PLACE OF BUSINESS CLOSED FOR ANOTHER REASON,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,3,2020-10-11T13:09:59
6. South West,30. Oyo,3013. IBARAPA NORTH,1. Urban,282,309044,22,65373.81461179551,75146.31409151107,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1,1,0,1. NO FACILITIES/BUSH OR FIELD,1,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",12,20,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,1,1,1,1,1,0,0,0,0,1. YES,1. YES,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,1. COMPLETE,1,4. YORUBA,,1. YES,2,2020-10-10T15:48:40
6. South West,30. Oyo,3015. IREPO,2. Rural,0,309050,8,20768.7812086436,21913.882921359298,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1,0,0,2. OTHER,1,0,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",66,998. DON'T KNOW,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,2. NO,,,,,,,,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,1. COMPLETE,1,1. ENGLISH,,,0,2020-10-14T08:42:30
6. South West,30. Oyo,3016. ISEYIN,2. Rural,198,309061,14,109475.3,109475.3,2. NO,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,2. NO,2. NO,,,,96. OTHER (SPECIFY),She just gave birth,2. NO,,,,,,,,,,,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,2. NO,,,,,,,,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,2,4. YORUBA,,2. NO,0,2020-10-11T18:25:06
6. South West,30. Oyo,3016. ISEYIN,2. Rural,198,309065,22,47547.697121922574,,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,1,0,2. OTHER,1,1,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing",2. Only for family consumption,16,16,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,2. NO,,,,,,,,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-15T19:52:51
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309074,22,13691.032895335102,13754.963012894574,2. NO,2. NO,1. YES,2. NO,1. YES,2. NO,1. YES,1,1,0,2. OTHER,0,1,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,2. NO,1. YES,98. DON'T KNOW,96. OTHER (SPECIFY),No finance,,,,,,,,,,,,,,2. NFE WAS OPERATING AT ROUND 5,,2. Temporarily closed,11. LACK OF CAPITAL OR LOSS OF WORKING CAPITAL,,2. NO,,,,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-13T14:20:24
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309075,5,15427.953424340101,21657.317449163398,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,1,1,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,2. NO,2. NO,,,,,,1. YES,"7. SEEK HELP FROM RELATIVES, FRIENDS, OTHERS",,,,,,,,,,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-13T17:04:51
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309076,22,19897.369718451173,24804.58709939046,2. NO,2. NO,1. YES,2. NO,2. NO,1. YES,1. YES,0,1,0,2. OTHER,0,1,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,2. NO,1. YES,98. DON'T KNOW,96. OTHER (SPECIFY),Lack of finance,,,,,,,,,,,,,,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,2. NO,,,,,,,,,,1. YES,1,1,1,1,1,1,1,1,1,0,1,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-10T16:48:53
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309077,5,12937.026656834987,19366.77363134104,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1,1,0,2. OTHER,0,1,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,2. NO,1. YES,98. DON'T KNOW,2. BUSINESS / OFFICE CLOSED FOR ANOTHER REASON,,,,,,,,,,"5. BUYING & SELLING GOODS, REPAIR OF GOODS, HOTELS & RESTAURANTS",,,,,1. NFE TEMPORARILY CLOSED AT ROUND 5,,2. Temporarily closed,11. LACK OF CAPITAL OR LOSS OF WORKING CAPITAL,,2. NO,,,,,,2. NO,,,,,,,,,,,,,,1. YES,2. NO,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-10T16:52:53
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309081,14,19645.13048509684,22051.39541213599,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1,0,0,2. OTHER,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"5. BUYING & SELLING GOODS, REPAIR OF GOODS, HOTELS & RESTAURANTS",1. In your own non-farm business,,5,7,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,3. Less than in August,96. OTHER (SPECIFY),high cost of living is affecting sales,1. YES,1,1,1,1,0,0,1,0,0,0,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,2,4. YORUBA,,2. NO,0,2020-10-10T14:47:46
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309083,5,10370.072702081516,11282.463503822102,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,1,1,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,,,,"9. PERSONAL SERVICES, EDUCATION, HEALTH, CULTURE, SPORT, DOMESTIC WORK, OTHER",1. In your own non-farm business,,30,40,1. NFE TEMPORARILY CLOSED AT ROUND 5,,1. Open,,,,,,,,,1. YES,1,1,1,1,1,1,1,1,1,1,1,0,0,1. YES,1. YES,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,1,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-09T17:32:00
6. South West,30. Oyo,3020. LAGELU,2. Rural,1092,309084,22,10542.678922736088,15392.597371350203,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing",2. Only for family consumption,10,25,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,0,1,1,1,0,1,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-12T08:55:36
6. South West,30. Oyo,3021. OGBOMOSO NORTH,2. Rural,628,309085,8,11278.5606610692,11224.83815195403,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,0,1,0,2. OTHER,1,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"9. PERSONAL SERVICES, EDUCATION, HEALTH, CULTURE, SPORT, DOMESTIC WORK, OTHER",1. In your own non-farm business,,84,84,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,3. Less than in August,4. CAN'T GET INPUTS,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1. COMPLETE,2,4. YORUBA,,1. YES,0,2020-10-15T14:27:39
6. South West,30. Oyo,3021. OGBOMOSO NORTH,2. Rural,628,309088,4,25635.82905666304,40434.20710899355,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1,0,0,2. OTHER,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,2. NO,8. SEASONAL WORKER,,"5. BUYING & SELLING GOODS, REPAIR OF GOODS, HOTELS & RESTAURANTS",1. In your own non-farm business,,66.5,66.5,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,1,1,1,1,1,1,1,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,3,2020-10-17T21:57:47
6. South West,30. Oyo,3021. OGBOMOSO NORTH,2. Rural,628,309093,8,11784.077617468372,13218.184890276698,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",42,998. DON'T KNOW,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-12T11:17:01
6. South West,30. Oyo,3021. OGBOMOSO NORTH,2. Rural,628,309096,22,10033.423899155488,9720.37210142258,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,1. YES,0,1,0,1. NO FACILITIES/BUSH OR FIELD,1,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,,1. In your own non-farm business,,48,48,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,2. The same as in August,,,1. YES,1,1,1,1,1,1,1,1,1,0,1,0,0,1. YES,1. YES,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-11T17:55:22
6. South West,30. Oyo,3026. ONA-ARA,1. Urban,72,309097,22,43601.86957197785,46348.785640834096,1. YES,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,1,0,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",8,12,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-10T16:07:36
6. South West,30. Oyo,3026. ONA-ARA,1. Urban,72,309099,8,65493.8678255856,56005.72489687118,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,1,0,2. OTHER,1,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"6. TRANSPORT, DRIVING, POST, TRAVEL AGENCIES",1. In your own non-farm business,,26,26,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,0,0,1,1,1,1,1,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-16T12:01:59
6. South West,30. Oyo,3026. ONA-ARA,1. Urban,72,309103,8,75141.06607456296,90883.66903471242,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,1,0,2. OTHER,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,,1. In your own non-farm business,,63,63,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,2. The same as in August,,,1. YES,1,1,1,0,0,1,1,1,1,1,1,0,0,1. YES,1. YES,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-16T08:27:16
6. South West,30. Oyo,3026. ONA-ARA,1. Urban,72,309105,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7. PHONE TURNED OFF,,,,,,2020-10-17T18:48:09
6. South West,30. Oyo,3028. ORIRE,2. Rural,136,309112,14,4918.937376730355,5987.96659473621,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",36,36,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,3. Less than in August,3. NO COSTUMERS / FEWER CUSTOMERS,,1. YES,1,0,0,0,0,0,0,0,0,0,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,4. YORUBA,,2. NO,0,2020-10-16T19:45:03
6. South West,30. Oyo,3011. IBARAPA CENTRAL,2. Rural,306,309126,5,24214.174974450863,24327.242780551143,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,1,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",15,20,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,0,1,1,0,1,1,1,0,0,1. YES,1. YES,,,,,,,,,0,1,1,1,1,1,0,0,0,0,1,1,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-15T17:56:49
6. South West,30. Oyo,3026. ONA-ARA,1. Urban,72,309137,22,45038.8079414776,49500.808641384225,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,0,1,0,2. OTHER,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,2. NO,12. NOT FARMING SEASON,,"7. PROFESSIONAL ACTIVITIES: FINANCE, LEGAL, ANALYSIS, COMPUTER, REAL ESTATE",1. In your own non-farm business,,3.5,6.5,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,3. Less than in August,3. NO COSTUMERS / FEWER CUSTOMERS,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,0,0,0,0,0,1,1,1,1,0,0,0,1. COMPLETE,1,4. YORUBA,,1. YES,0,2020-10-09T18:15:54
1. North Central,31. Plateau,3109. LANTANG NORTH,2. Rural,1026,310071,16,34201.221315688206,,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,1,0,0,1. NO FACILITIES/BUSH OR FIELD,1,0,0,2. RESPONDENT WAS NOT WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing",2. Only for family consumption,24,24,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,1. YES,1. Open,,,,selling of kunu,"5. BUYING & SELLING GOODS, REPAIR OF GOODS, HOTELS & RESTAURANTS",,,,1. YES,0,0,0,1,0,0,1,1,0,0,0,0,0,2. NO,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,2. PIDGIN,,2. NO,0,2020-10-19T08:10:42
1. North Central,31. Plateau,3109. LANTANG NORTH,2. Rural,1026,310075,4,28971.716752694232,35561.40946695933,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,1,0,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",6,6,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,1. YES,1. Open,,,,BUYING AND SELLING OF LIVESTOCK,"5. BUYING & SELLING GOODS, REPAIR OF GOODS, HOTELS & RESTAURANTS",,,,1. YES,1,1,1,1,0,0,1,1,1,0,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,0,2020-10-11T11:01:40
1. North Central,31. Plateau,3109. LANTANG NORTH,2. Rural,1026,310076,12,11751.257158418268,,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",28,28,3. NFE WAS NOT OPERATING OR WAS PERMANENTLY CLOSED AT ROUND 5,2. NO,,,,,,,,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,0,2020-10-11T12:18:53
1. North Central,31. Plateau,3112. MIKANG,2. Rural,350,310081,1,9537.907432445194,9793.51864995856,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",30,30,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,1,0,1,1,1,0,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,0,2020-10-20T12:01:23
1. North Central,31. Plateau,3112. MIKANG,2. Rural,350,310084,4,15956.766908145191,17360.016391703506,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING",4. As an employee for a private company or another individual (not household member),,30,30,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,1,1,1,0,1,1,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,0,2020-10-13T06:55:53
1. North Central,31. Plateau,3112. MIKANG,2. Rural,350,310085,4,30405.73910041369,36963.9730740306,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing",2. Only for family consumption,69,69,1. NFE TEMPORARILY CLOSED AT ROUND 5,,2. Temporarily closed,9. SEASONAL CLOSURE,,2. NO,,,,,,1. YES,1,1,1,1,1,1,1,1,1,1,1,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,0,2020-10-14T20:24:34
1. North Central,31. Plateau,3112. MIKANG,2. Rural,350,310086,23,14847.930186877351,18648.02173285022,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",24,18,1. NFE TEMPORARILY CLOSED AT ROUND 5,,1. Open,,,,,,,,,1. YES,1,1,1,1,0,0,0,0,0,0,0,0,0,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,3,2. PIDGIN,,1. YES,0,2020-10-09T20:09:26
1. North Central,31. Plateau,3116. SHENDAM,2. Rural,1344,310094,12,30403.960713722776,31270.57279118508,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",18,12,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,2,3. HAUSA,,1. YES,0,2020-10-11T12:28:40
1. North Central,31. Plateau,3116. SHENDAM,2. Rural,1344,310095,19,12981.670725392434,13269.507095343351,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,1. YES,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,2. NO,1. YES,1. WITHIN ONE WEEK,6. ILL / QUARANTINED,,,,,,,,,,"1. AGRICULTURE, HUNTING, FISHING",,,,,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,1. YES,1,1,1,1,0,0,1,1,1,0,0,0,0,1. YES,1. YES,,,,,,,,,0,1,1,1,1,1,1,0,1,0,0,0,1. COMPLETE,2,3. HAUSA,,1. YES,0,2020-10-10T11:49:56
1. North Central,31. Plateau,3116. SHENDAM,2. Rural,1344,310097,16,27819.153591230985,31161.38707875474,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,1,0,0,1. NO FACILITIES/BUSH OR FIELD,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing",2. Only for family consumption,36,36,1. NFE TEMPORARILY CLOSED AT ROUND 5,,3. Permanently closed,11. LACK OF CAPITAL OR LOSS OF WORKING CAPITAL,,2. NO,,,,,,1. YES,1,1,1,1,1,1,1,1,1,1,0,0,0,1. YES,3. NOT SURE,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,4,1. ENGLISH,,,0,2020-10-12T13:37:13
1. North Central,31. Plateau,3116. SHENDAM,2. Rural,1344,310099,21,22907.144213060998,25500.069675869843,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,0,0,2. OTHER,0,0,1,1. RESPONDENT WAS WORKING AT THE TIME OF ROUND 5 INTERVIEW,1. YES,,,,,,,,,,1. YES,,,"1. AGRICULTURE, HUNTING, FISHING","3. In a family farm, growing crops, raising livestock, or fishing","3. Some will be sold, some will be consumed by the family",18,18,2. NFE WAS OPERATING AT ROUND 5,,1. Open,,,,,,1. Higher than in August,,,2. NO,,,,,,,,,,,,,,1. YES,1. YES,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1. COMPLETE,1,3. HAUSA,,1. YES,0,2020-10-13T21:03:29
